984724733,"Appenzell, Kreuzstrasse","POINT(1053302.22776674 5996746.62017465)","Appenzell, Kreuzstrasse","pt"
984724738,"Flums, Halbmil","POINT(1043339.14447269 5955580.99111976)","Flums, Halbmil","pt"
984724753,"Appenzell, Bleuer","POINT(1051365.6693771 5996458.09510958)","Appenzell, Bleuer","pt"
984724762,"Appenzell, Moren","POINT(1050621.56537284 5996284.4853692)","Appenzell, Moren","pt"
984724776,"Gretschins","POINT(1055939.95423303 5958011.43991042)","Gretschins, Dorf","pt"
984724780,"Appenzell, Alpsteinstrasse","POINT(1049333.30943369 5996113.90116949)","Appenzell, Alpsteinstrasse","pt"
984724789,"Ziel","POINT(1047260.02844546 5996721.86702173)","Appenzell, Ziel","pt"
984724791,"Solitüdenstrasse","POINT(1042370.69829863 6009689.06862251)","St. Gallen, Solitüdenstrasse","pt"
984724810,"Appenzell, Zentrale","POINT(1050727.47473638 5996727.12315977)","Appenzell, Zentrale","pt"
984724813,"Appenzell Bahnhof","POINT(1047476.71183429 5995903.03246293)","Appenzell, Bahnhof","pt"
984724820,"Appenzell, Bleichenwald","POINT(1049211.12516059 5997346.94272064)","Appenzell, Bleichenwald","pt"
984724824,"Appenzell, Schönenbüel","POINT(1049535.19846219 5996623.33144837)","Appenzell, Schönenbüel","pt"
984724825,"Au Gemeindehaus","POINT(1072562.79285548 6013186.52149624)","Au SG, Gemeindehaus","pt"
984724831,"Heldsberg","POINT(1074110.8573542 6015119.86814084)","St. Margrethen SG, Heldsberg","pt"
984724834,"Alte Post","POINT(1045959.04868851 6017169.22470606)","Kronbühl, alte Post","pt"
984724841,"Zinggen","POINT(1072776.69325704 6011653.35736324)","Au SG, Zinggen","pt"
984724849,"Au Oberdorf","POINT(1072518.61014959 6012600.05893444)","Au SG, Oberdorf","pt"
984724853,"Neuwies","POINT(1072270.77956723 6010600.9738758)","Heerbrugg, Neuwies","pt"
984724857,"Kloteren","POINT(1072295.98229995 6010943.55538293)","Heerbrugg, Kloteren","pt"
984724861,"Diepoldsau Heimstrasse","POINT(1075920.67850357 6004422.09172752)","Diepoldsau, Heimstrasse","pt"
984724864,"Heerbrugg Dornacherhof","POINT(1072240.9014159 6010076.57385392)","Heerbrugg, Dornacherhof","pt"
984724874,"Diepoldsau Zoll","POINT(1076412.53254169 6004049.7332779)","Diepoldsau, Schweizer Zoll","pt"
984724877,"Altstätten Stadt","POINT(1061771.97122374 6003867.37389114)","Altstätten SG, Stadt","pt"
984724881,"Ranft","POINT(1065592.26690463 6006622.62110898)","Marbach SG, Ranft","pt"
984724885,"Schöntal","POINT(1041073.22510564 6017843.39534597)","Bernhardzell, Schöntal","pt"
984724889,"Wieswanne","POINT(1061938.95045993 6005461.22902763)","Altstätten SG, Wieswanne","pt"
984724894,"Wittenbach Bahnhof","POINT(1045106.00743056 6017953.10575401)","Wittenbach, Bahnhof","pt"
984724896,"Ziel-Kornberg","POINT(1061399.56299924 6005801.73290769)","Altstätten SG, Ziel-Kornberg","pt"
984724903,"Klosterguet","POINT(1063119.41573615 6003756.97048729)","Altstätten SG, Klosterguet","pt"
984724905,"Traube","POINT(1061723.05743949 6005084.55120029)","Altstätten SG, Traube","pt"
984724913,"Baumert","POINT(1059499.85136106 6005354.02790951)","Altstätten SG, Baumert","pt"
984724915,"Ergeten-Loch","POINT(1058627.42937976 6005191.92984151)","Altstätten SG, Ergeten-Loch","pt"
984724922,"Sägentobel","POINT(1060140.97370438 6005947.87629745)","Altstätten SG, Sägentobel","pt"
984724925,"Tannenbaum","POINT(1059999.44210379 6005477.62170813)","Altstätten SG, Tannenbaum","pt"
984724929,"Honegg","POINT(1059633.90229187 6007617.22307555)","Oberegg AI, Honegg","pt"
984724933,"Trogen, Hüttschwendi","POINT(1055163.62323619 6007794.34919105)","Trogen, Hüttschwendi","pt"
984724937,"Ruppenhalde","POINT(1058826.81371972 6005516.49073547)","Altstätten SG, Ruppenhalde","pt"
984724943,"Ruppen","POINT(1058559.04581657 6006110.51468858)","Altstätten SG, Ruppen","pt"
984724947,"Altersheim Forst","POINT(1061678.96378918 6002323.53065589)","Altstätten SG, Altersh. Forst","pt"
984724952,"Widenbach/Bächis","POINT(1061311.28664304 6001550.87396428)","Hinterforst, Widenbach/Bächis","pt"
984724954,"Altstätten Hirschen","POINT(1062824.18531462 6003694.37192171)","Altstätten SG, Hirschen","pt"
984724962,"Wittenbach Zentrum","POINT(1045094.18530064 6017477.29240746)","Wittenbach, Zentrum","pt"
984724963,"Grünau","POINT(1044378.27852339 6017635.76771774)","Wittenbach, Grünau","pt"
984724972,"Unterlitten","POINT(1063058.51284274 6003372.55864836)","Altstätten SG, Unterlitten","pt"
984724978,"Eichberg Dorf","POINT(1060174.91501713 5998721.53182111)","Eichberg, Dorf","pt"
984724985,"Wanne-Locher","POINT(1062961.84299693 6005651.97466397)","Lüchingen, Wannelocher","pt"
984724989,"Härdli","POINT(1060636.13393138 5998385.61019153)","Eichberg, Härdli","pt"
984724996,"Stahl KV-Schule","POINT(1041748.9900745 6011055.58048471)","St. Gallen, Stahl KV-Schule","pt"
984725007,"Weite, Weitegartenweg","POINT(1057055.01930841 5956956.21644583)","Weite, Weitegartenweg","pt"
984725009,"Weite, alte Gasse","POINT(1056762.15999203 5956133.07591408)","Weite, alte Gasse","pt"
984725019,"Altstätten Bahnhof","POINT(1063809.05111356 6003331.18422734)","Altstätten SG, Bahnhof","pt"
984725021,"Landmark","POINT(1058688.84434283 6006925.0186796)","Oberegg AI, Landmark","pt"
984725030,"Honegg","POINT(1059447.86515886 6007521.72120262)","Oberegg AI, Honegg","pt"
984725031,"Landmark","POINT(1058683.40081973 6006936.20112937)","Oberegg AI, Landmark","pt"
984725032,"Süesswinkel","POINT(1059497.29101277 5998212.88184791)","Eichberg, Süesswinkel","pt"
984725040,"Trogen, Hörnli","POINT(1056160.40022065 6007553.39606568)","Trogen, Hörnli","pt"
984725049,"Trogen, Lindenbüel","POINT(1054571.53712856 6008315.51897052)","Trogen, Lindenbüel","pt"
984725052,"Diepoldsau Storchenbühl","POINT(1075374.73432487 6004835.38723832)","Diepoldsau, Storchenbühl","pt"
984725058,"Rorschacherberg, Jägerstübli","POINT(1058708.77053169 6018686.76707301)","Rorschacherberg, Jägerstübli","pt"
984725068,"Adlerplatz","POINT(1047623.75374968 5996247.02094159)","Appenzell, Adlerplatz","pt"
984725073,"Hallenbad","POINT(1047724.79845147 5996777.05663004)","Appenzell, Hallenbad","pt"
984725082,"St. Antönien, Waldheim","POINT(1091993.5988415 5936739.68436435)","St. Antönien, Waldheim","pt"
984725086,"Kreuzhof","POINT(1047906.59431188 5996488.6291025)","Appenzell, Kreuzhof","pt"
984725091,"St. Antönien, Meierhof","POINT(1092970.66114414 5937221.09780642)","St. Antönien, Meierhof","pt"
984725102,"Ascharina, Alpbachbrücke","POINT(1091437.12383897 5935478.56938936)","Ascharina, Alpbachbrücke","pt"
984725108,"Hirschberg Station","POINT(1048901.77942763 5996319.84760122)","Appenzell, Hirschberg Station","pt"
984725117,"Rorschacherberg, Swissair","POINT(1059863.09799147 6020348.11284173)","Rorschacherberg, Swissair","pt"
984725121,"Trogen, Morgenlicht","POINT(1055927.90946413 6009343.01655848)","Trogen, Morgenlicht","pt"
984725144,"Kapf","POINT(1063653.45986128 6006858.51629118)","Altstätten SG, Kapf","pt"
984725152,"Rehetobel, Schützenhaus","POINT(1054632.1283274 6012026.70091076)","Rehetobel, Schützenhaus","pt"
984725195,"Buchs SG, Rheinaustrasse","POINT(1055189.88350407 5968235.0910442)","Buchs SG, Rheinaustrasse","pt"
984725205,"Buchs SG, Zentrum","POINT(1054622.82201797 5969251.66598357)","Buchs SG, Zentrum","pt"
984725208,"Buchs SG, Haus Wieden","POINT(1054187.117531 5969609.27188861)","Buchs SG, Haus Wieden","pt"
984725214,"Buchs SG, Stüdtli","POINT(1054524.08162963 5969691.79841637)","Buchs SG, Stüdtli","pt"
984725218,"Sternstrasse","POINT(1054727.41781151 5970648.98323452)","Buchs SG, Sternstrasse","pt"
984725224,"Räfis-Burgerau, Bahnhof","POINT(1055877.05872073 5966595.46145736)","Räfis-Burgerau, Bahnhof","pt"
984725229,"Buchs SG, Röllweg","POINT(1054818.52168278 5967791.10332)","Buchs SG, Röllweg","pt"
984725238,"Oberriet SG, Feldhof","POINT(1065458.40521695 5993935.60953339)","Oberriet SG, Feldhof","pt"
984725241,"Buchs SG, Wiedenstrasse","POINT(1054740.04144177 5969749.60020074)","Buchs SG, Wiedenstrasse","pt"
984725252,"Buchs SG, Bahnhofstrasse Ost","POINT(1054957.44840729 5969352.03648636)","Buchs SG, Bahnhofstrasse Ost","pt"
984725253,"Buchs SG, Töpferei","POINT(1055738.79991317 5966868.6570316)","Buchs SG, Töpferei","pt"
984725268,"Forstegg","POINT(1057318.0561332 5982898.78038504)","Sennwald, Forstegg","pt"
984725278,"Buchs SG, Ackerweg Räfis","POINT(1055378.63683266 5967411.91449009)","Buchs SG, Ackerweg Räfis","pt"
984725279,"Buchs SG, Brunnenstrasse","POINT(1054182.88739035 5970301.76578713)","Buchs SG, Brunnenstrasse","pt"
984725290,"Buchs SG, Gätterli","POINT(1055440.35235835 5966967.6904998)","Buchs SG, Gätterli","pt"
984725300,"Buchs SG, Hallenbad Flös","POINT(1055349.0703759 5967976.09545106)","Buchs SG, Hallenbad Flös","pt"
984725321,"Rehetobel, Nasen","POINT(1057671.27287749 6011484.34613129)","Rehetobel, Nasen","pt"
984725326,"Rheineck Schwimmbad","POINT(1066781.57094842 6019485.83789221)","Rheineck, Schwimmbad","pt"
984725331,"Oberschan, Bettlerstein","POINT(1055063.27984719 5957446.13857047)","Oberschan, Bettlerstein","pt"
984725335,"Oberegg AI, Bäumen","POINT(1061832.26185996 6009971.89835559)","Oberegg AI, Bäumen","pt"
984725346,"Buriet","POINT(1066147.67324005 6020148.33066808)","Thal, Buriet","pt"
984725353,"Hörnlibuck","POINT(1060613.79210958 6020714.40311974)","Rorschacherberg, Hörnlibuck","pt"
984725362,"Rorschach Stadt Bahnhof","POINT(1056584.91709879 6020108.55595483)","Rorschach Stadt, Bahnhof","pt"
984725366,"Seebleiche","POINT(1059462.06952588 6020458.0032384)","Rorschacherberg, Seebleiche","pt"
984725372,"Rorschach Hauptbahnhof Süd","POINT(1058207.61018413 6020297.49982353)","Rorschach, Hauptbahnhof Süd","pt"
984725376,"Flums, Kirchplatz","POINT(1040272.59306396 5956703.93275481)","Flums, Kirchplatz","pt"
984732363,"Kirschgarten","POINT(979618.309469746 5988883.76215276)","Ottikon (Gossau), Kirschgarten","pt"
984732368,"Herschmettlen","POINT(979738.69036709 5988585.35699819)","Ottikon (Gossau),Herschmettlen","pt"
984732381,"Hellberg","POINT(980120.928102626 5990170.16924095)","Ottikon (Gossau), Hellberg","pt"
984732387,"Hasenacher","POINT(978686.108921894 5991214.03497645)","Ottikon (Gossau), Hasenacher","pt"
984732395,"Brüschweid","POINT(979219.318150845 5990872.65887876)","Ottikon (Gossau), Brüschweid","pt"
984732400,"Bönler","POINT(978553.627595901 5992166.20661226)","Grüt (Gossau ZH), Bönler","pt"
984732410,"Ennenda, Seilbahn","POINT(1011134.9389878 5947196.64486077)",NULL,"pt"
984732412,"Mollis, Baumgartenstrasse","POINT(1009931.02982682 5956733.31370041)",NULL,"pt"
984732413,"Mollis, Oberrütelistrasse","POINT(1009649.82566113 5957105.2356643)",NULL,"pt"
984732434,"Mollis, Vorderdorf","POINT(1010156.38500398 5956843.59531824)",NULL,"pt"
984732447,"Kreuzliplatz","POINT(982326.078159649 5979515.77389031)","Rapperswil SG, Kreuzliplatz","pt"
984732451,"Laufenbach","POINT(986736.756759961 5984829.30604894)","Rüti ZH, Laufenbach","pt"
984732456,"Gubel","POINT(986350.277751826 5984581.64166776)","Rüti ZH, Gubel","pt"
984732467,"Platte","POINT(981269.823171257 5987397.46681126)","Bubikon, Platte","pt"
984732493,"Mollis, Kanalstrasse","POINT(1009876.2717693 5957696.67776754)",NULL,"pt"
984732494,"Bisisthal, vorder Seeberg","POINT(982433.022794454 5934045.11755953)","Bisisthal, vorder Seeberg","pt"
984732506,"Näfels, Kino","POINT(1008895.23536083 5957939.65305983)",NULL,"pt"
984732507,"Bisisthal, Mettlen","POINT(981932.307724866 5935095.71192828)","Bisisthal, Mettlen","pt"
984732516,"Bisisthal, Schlänggen","POINT(983904.332504269 5930507.26347478)","Bisisthal, Schlänggen","pt"
984732518,"Bisisthal, Laui","POINT(981108.109346981 5935800.93032516)","Bisisthal, Laui","pt"
984732528,"Glarus, Landstrasse","POINT(1008613.67497277 5949869.87450032)",NULL,"pt"
984732532,"Glarus, Lurigenstrasse","POINT(1008311.64293035 5949684.98895397)",NULL,"pt"
984732540,"Fischenthal Bahnhof","POINT(993268.951083864 5996728.20723864)","Fischenthal, Bahnhof","pt"
984732544,"Glarus, Stampf","POINT(1009539.80860838 5948816.76386744)",NULL,"pt"
984732552,"Ennenda, Gemeindehaus","POINT(1010557.46912931 5947553.55838156)",NULL,"pt"
984732567,"Gibswil, Bahnhof","POINT(992459.480274611 5993457.86194884)","Gibswil, Bahnhof","pt"
984732572,"Moos","POINT(976211.387585967 5991714.83832893)","Gossau ZH, Moos","pt"
984732578,"Willerzell, Stöfeli","POINT(979272.484339648 5960488.97221499)",NULL,"pt"
984732669,"Flumserberg, Kabinenbahn","POINT(1033087.02012079 5957187.25127938)",NULL,"pt"
984732682,"Mols (See)","POINT(1032839.14501064 5960540.95516823)","Mols (See)","pt"
984732714,"Lenggiserstrasse","POINT(982228.673605205 5981338.72491809)","Jona, Lenggiserstrasse","pt"
984732723,"Lenggisrain","POINT(981819.529948743 5981439.51383022)","Jona, Lenggisrain","pt"
984732724,"Sonnenblickstrasse","POINT(981885.297503904 5981651.88433936)","Jona, Sonnenblickstrasse","pt"
984732734,"Leuggelbach, Hauptstrasse","POINT(1006796.0948549 5938132.82354105)","Leuggelbach, Kronenplatz","pt"
984732739,"Spitzenwies","POINT(981664.027752054 5982089.52956489)","Jona, Spitzenwies","pt"
984732751,"Wohnheim Balm","POINT(980686.041497639 5982292.66740768)","Jona, Wohnheim Balm","pt"
984732755,"Walenstadt, Zollacher","POINT(1037555.10618251 5962118.698795)",NULL,"pt"
984732757,"Walenstadt, Stutz","POINT(1038177.76062231 5961631.27836809)",NULL,"pt"
984732768,"Tscherlach, Dorf","POINT(1039035.56635447 5961357.74004836)",NULL,"pt"
984732769,"Rietlirain","POINT(973607.201682247 5980448.67857524)","Uerikon, Rietlirain","pt"
984732791,"Ennenda, Wiese/Salem","POINT(1010857.77571962 5947389.66020569)",NULL,"pt"
984732794,"Hummelwaldstrasse","POINT(985407.713359381 5979866.81863081)","Jona, Hummelwaldstrasse","pt"
984732800,"Kindergarten Hummelberg","POINT(985670.505281296 5979923.27825716)","Jona, Kindergarten Hummelberg","pt"
984732803,"Kreuzackerstrasse","POINT(982520.386330828 5981289.32287366)","Jona, Kreuzackerstrasse","pt"
984732808,"Glarus, Buchholz","POINT(1008853.56847543 5949926.43389139)",NULL,"pt"
984732821,"Flums, Bahnhof","POINT(1040585.69026376 5957848.48951833)",NULL,"pt"
984732829,"Flumserberg Saxli, Hof","POINT(1042022.2794244 5954799.48394995)",NULL,"pt"
984732840,"Netstal, Gemeinde","POINT(1007924.84109569 5952276.27661314)",NULL,"pt"
984732857,"Netstal, Altersheim","POINT(1007763.18293116 5951577.53521231)",NULL,"pt"
984732860,"Netstal, Wiggis Park","POINT(1008299.94325187 5952966.88623468)",NULL,"pt"
984732869,"Flumserberg Bergheim, Alpenhof","POINT(1037850.8486737 5957280.45177962)","Flumserberg Bergheim, Alpenhof","pt"
984732878,"Flums, Platten","POINT(1039136.36615338 5957022.0762819)",NULL,"pt"
984732888,"Urnerboden, Vorfrutt","POINT(987521.381058869 5921260.44083671)",NULL,"pt"
984732889,"Linthal, Post","POINT(1001879.98123858 5929238.6547862)",NULL,"pt"
984732890,"Unterschächen, Frittertal","POINT(977553.555554512 5921082.59233148)","Unterschächen, Frittertal","pt"
984732907,"Unterschächen, Untere Balm","POINT(982855.480262014 5921539.18925683)","Unterschächen, Untere Balm","pt"
984732908,"Unterschächen, Stutz","POINT(975218.317540549 5919964.68192131)","Unterschächen, Stutz","pt"
984732916,"Glarus, Friedhof","POINT(1008893.2984017 5948483.10798583)",NULL,"pt"
984732949,"Neuhaus Industrie","POINT(996583.622505622 5980933.15441667)","Neuhaus SG, Industrie","pt"
984732961,"Obmoos","POINT(1020283.85379008 5928133.06340066)","Elm, Obmoos","pt"
984732977,"Netstal, Post","POINT(1008081.66799432 5952586.47954349)",NULL,"pt"
984732981,"Riedern GL, Lerchen","POINT(1007669.49644771 5950682.3751019)",NULL,"pt"
984732993,"Glarus, Schützenhaus","POINT(1009093.08349182 5948360.95908547)",NULL,"pt"
984733031,"Seeberg","POINT(974134.600033778 5975839.95091107)","Freienbach, Seeberg","pt"
984733057,"Bandwies","POINT(985112.839160218 5984287.9112556)","Rüti ZH, Bandwies","pt"
984733066,"Drei Eichen","POINT(985901.893974859 5983550.47978479)","Rüti ZH, Drei Eichen","pt"
984733078,"Moosstrasse","POINT(985867.518516102 5983938.36073592)","Rüti ZH, Moosstrasse","pt"
984733100,"Muotathal, Stützli","POINT(976924.934390003 5937816.88596048)","Muotathal, Stützli","pt"
984733114,"Bisisthal, Steinweid","POINT(980554.573179012 5936231.70950478)","Bisisthal, Steinweid","pt"
984733121,"Ebnat, Mühlau","POINT(1015741.70687114 5984877.6620354)",NULL,"pt"
984733126,"Ebnat, Gemeindehaus","POINT(1016001.53769461 5984664.57293704)",NULL,"pt"
984733127,"Ebnat, Wier","POINT(1016273.48007866 5984952.90304231)",NULL,"pt"
984733136,"Wattwil, Rietwis","POINT(1012308.65830288 5990478.60835415)",NULL,"pt"
984733138,"Wattwil, Schmidenbach","POINT(1011495.58074212 5992501.85465822)",NULL,"pt"
984733149,"Ulisbach","POINT(1013135.20552202 5988898.18707891)",NULL,"pt"
984733150,"Wattwil, Wis","POINT(1012777.93674826 5989784.71782377)",NULL,"pt"
984733160,"Ebnat, Au","POINT(1014693.43349024 5986150.38408212)",NULL,"pt"
984733163,"Wattwil, Hegis","POINT(1013406.84734345 5987969.65801384)",NULL,"pt"
984733167,"Ebnat-Kappel","POINT(1015346.67852612 5985221.98478348)","Ebnat-Kappel","pt"
984733175,"Ebnat, Kappel","POINT(1015154.0178834 5985697.31072411)",NULL,"pt"
984733178,"Walenstadtberg, alte Post","POINT(1034238.96534347 5964487.65892341)","Walenstadtberg, alte Post","pt"
984733186,"Walenstadtberg, Stauffacher","POINT(1034893.95809535 5964297.96259216)","Walenstadtberg, Stauffacher","pt"
984733191,"Walenstadtberg, Reha-Klinik","POINT(1033648.92751447 5965098.60347546)","Walenstadtberg, Reha-Klinik","pt"
984733197,"Walenstadtberg, Alpenblick","POINT(1033871.11008614 5964363.68162591)","Walenstadtberg, Alpenblick","pt"
984733201,"Lichtensteig, Untertor","POINT(1011645.78413105 5994690.41106419)",NULL,"pt"
984733205,"Lichtensteig, Obertor","POINT(1011648.07731256 5995123.40968018)",NULL,"pt"
984733216,"Wattwil, Bunt","POINT(1011214.95543778 5993378.73795477)",NULL,"pt"
984733217,"Lichtensteig, Rosengarten","POINT(1011519.83725917 5994053.3428208)",NULL,"pt"
984733227,"Ferrach","POINT(986061.169902286 5983893.84785172)","Rüti ZH, Ferrach","pt"
984733228,"Flumserberg Bergheim, Brünsch","POINT(1037071.82374518 5957501.42270623)","Flumserberg Bergheim, Brünsch","pt"
984733239,"Löwen","POINT(985350.428349418 5984415.99473301)","Rüti ZH, Löwen","pt"
984733243,"Ermenswil Post","POINT(988836.142168781 5982320.18353827)","Ermenswil, Post","pt"
984733251,"Weier","POINT(987087.29070452 5983546.28125277)","Rüti ZH, Weier","pt"
984733252,"Walenstadt, Schnabelweid","POINT(1037087.99846719 5962767.20626951)","Walenstadt, Schnabelweid","pt"
984733255,"Walenstadt, Bahnhof","POINT(1036600.81984768 5961676.49538619)",NULL,"pt"
984733257,"Flumserberg Tannenheim, Ruslen","POINT(1036482.28685389 5956082.11654735)",NULL,"pt"
984733260,"Flumserberg Bergheim, Gasella","POINT(1038138.70974494 5956638.40232173)",NULL,"pt"
984733265,"Berg","POINT(997594.292162534 5981899.69475612)","St. Gallenkappel, Berg","pt"
984733268,"St. Gallenkappel Unterdorf","POINT(998397.874170724 5982153.21870344)","St. Gallenkappel, Unterdorf","pt"
984733270,"Stich","POINT(989622.113433527 5981716.29173971)","Ermenswil, Stich","pt"
984733271,"Hirschen","POINT(989086.499703575 5982116.12677451)","Ermenswil, Hirschen","pt"
984733274,"Lettengasse","POINT(991476.172948536 5981660.60751329)","Eschenbach SG, Lettengasse","pt"
984733281,"Buech Industrie","POINT(986933.692071124 5979105.86259901)","Jona, Buech Industrie","pt"
984733285,"St. Dionys","POINT(986010.163311605 5979673.65538438)","Jona, St. Dionys","pt"
984733292,"Erlen","POINT(985399.464585113 5979752.31032363)","Jona, Erlen","pt"
984733294,"Feldli","POINT(984723.1207549 5979705.67136688)","Jona, Feldli","pt"
984733295,"Flumserberg Tannenheim, Post","POINT(1035590.16132272 5956785.20883481)",NULL,"pt"
984733308,"Jakobsbad Station","POINT(1038397.83925561 5994554.753449)","Jakobsbad, Station","pt"
984733319,"Reichenburg, Bahnhof","POINT(999922.906666795 5970271.50384697)",NULL,"pt"
984733323,"Flumserberg Bergheim, alte Post","POINT(1035928.77294981 5958042.23158146)",NULL,"pt"
984733337,"Näfels, Krumm","POINT(1008467.51248136 5957165.16127196)",NULL,"pt"
984733344,"Laupen Schulhaus","POINT(994008.535516796 5985498.63719534)","Laupen ZH, Schulhaus","pt"
984733366,"Muotathal, hintere Brücke","POINT(976591.643834567 5937641.66912043)","Muotathal, hintere Brücke","pt"
984733370,"Niederurnen, Ziegelbrückstrasse","POINT(1008138.95300428 5963057.41257205)",NULL,"pt"
984733385,"Ziegelbrücke, Post","POINT(1008657.77975502 5963852.81757254)",NULL,"pt"
984733409,"Reichenburg, Kreuzwies","POINT(999656.029319567 5969520.19651519)",NULL,"pt"
984733435,"Rietbad","POINT(1028181.55977975 5981846.0590165)","Rietbad","pt"
984733452,"Ennetbühl, Dorf","POINT(1025276.1099381 5981433.93901033)","Ennetbühl, Dorf","pt"
984733458,"Rossfall","POINT(1033011.81267281 5987786.5697908)","Rossfall","pt"
984733460,"Steinfluh","POINT(1034170.860079 5986744.67473259)","Steinfluh","pt"
984733489,"Sonne Thal","POINT(1032486.44033601 5992167.42145583)","Urnäsch, Sonne Thal","pt"
984733508,"Kräzerli","POINT(1035156.3047393 5985163.42385566)","Urnäsch, Kräzerli","pt"
984733513,"Kleinwald","POINT(1035679.32823485 5985248.62439506)","Urnäsch, Kleinwald","pt"
984733529,"Libingen, Dorf","POINT(1004440.63008946 5996015.56959107)","Libingen, Dorf","pt"
984733531,"Flumserberg Tannenheim, M.wald","POINT(1035042.65867115 5956790.76787826)","Flumserberg Tannenheim, M.wald","pt"
984733533,"Linthal, Bebié","POINT(1001442.33979248 5928902.06351493)",NULL,"pt"
984733543,"Flumserberg Portels, Dorf","POINT(1039296.92225495 5955568.12536196)",NULL,"pt"
984733559,"Flumserberg Tannenboden, Dorf","POINT(1033541.19251128 5957363.66268316)",NULL,"pt"
984733574,"Eschenbach Post","POINT(993106.84764137 5981449.7124806)","Eschenbach SG, Post","pt"
984733583,"Tuggen, Mühlenen","POINT(995575.25716217 5972319.67896661)",NULL,"pt"
984733584,"Tuggen, Kesmalon","POINT(995437.187597739 5974595.2305386)",NULL,"pt"
984733599,"Tuggen, Rüteli","POINT(995671.904744076 5973143.20555068)",NULL,"pt"
984733603,"Kempraten Bahnhof","POINT(981553.520893543 5981095.93124689)","Kempraten, Bahnhof","pt"
984733607,"Seefeldstrasse","POINT(984457.690561053 5983424.6723097)","Rüti ZH, Seefeldstrasse","pt"
984733611,"Sonnenhof","POINT(981952.033538634 5979506.83976215)","Rapperswil SG, Sonnenhof","pt"
984733618,"Fluhstrasse","POINT(981756.823679579 5980773.90562041)","Jona, Fluhstrasse","pt"
984733632,"Uerikon Bahnhof","POINT(974353.543208271 5980673.99336987)","Uerikon, Bahnhof","pt"
984733634,"Moritzberg","POINT(974193.632759746 5981129.18216713)","Uerikon, Moritzberg","pt"
984733641,"Neugut","POINT(980428.336876452 5984342.41498109)","Wolfhausen, Neugut","pt"
984733646,"Gsteig","POINT(975021.070534812 5981309.99857065)","Uerikon, Gsteig","pt"
984733649,"Holflüe","POINT(976096.517003417 5982835.08577963)","Hombrechtikon, Holflüe","pt"
984733654,"Jonamarkt","POINT(985138.943580809 5984459.91981297)","Rüti ZH, Jonamarkt","pt"
984733657,"Hinwil Friedhof","POINT(985116.768738243 5991296.55358745)","Hinwil, Friedhof","pt"
984733668,"Wihalde","POINT(981274.49858987 5985300.29628844)","Bubikon, Wihalde","pt"
984733691,"St. Peterzell, Rüti","POINT(1023362.0826134 5994401.11690534)",NULL,"pt"
984733699,"Zürichstrasse","POINT(981814.598495301 5992287.33063641)","Hinwil, Zürichstrasse","pt"
984733708,"Dörfli","POINT(975622.863702041 5983158.95900375)","Hombrechtikon, Dörfli","pt"
984733722,"Zinkereistrasse","POINT(979752.015310138 5984268.86865633)","Wolfhausen, Zinkereistrasse","pt"
984733726,"Niderfeld","POINT(975090.756536049 5982885.43137396)","Hombrechtikon, Niderfeld","pt"
984733733,"Rapperswil Bahnhof","POINT(981530.277383866 5978914.68328087)","Rapperswil SG, Bahnhof","pt"
984733736,"Wisental","POINT(974570.58281947 5982822.86840741)","Hombrechtikon, Wisental","pt"
984733753,"Oberwolfhausen","POINT(979221.344165577 5984246.93937539)","Wolfhausen, Oberwolfhausen","pt"
984733770,"Lichtensteig, St. Loreto","POINT(1011325.15060172 5996023.55170202)",NULL,"pt"
984733779,"Lichtensteig, Steigrüti","POINT(1011606.03194089 5996716.47948354)",NULL,"pt"
984733791,"Hofbach","POINT(1032792.5244079 5993316.46053952)","Urnäsch, Hofbach","pt"
984733795,"Tscherlach, Steibünt","POINT(1039168.59314596 5960961.16482994)",NULL,"pt"
984733813,"Gross, Rombüel","POINT(976656.621021344 5962624.71634105)",NULL,"pt"
984733846,"Bisisthal, Herrgott","POINT(979168.244768469 5936905.11167342)","Bisisthal, Herrgott","pt"
984733847,"Muotathal, Balm","POINT(978100.735379557 5937538.18842529)","Muotathal, Balm","pt"
984733855,"Muotathal, Säge","POINT(976076.379307533 5937565.85711462)",NULL,"pt"
984733859,"Muotathal, Sternen","POINT(975313.395517636 5937664.31333342)",NULL,"pt"
984733864,"Willerzell, Bodenmattli","POINT(978658.201125552 5963787.67511158)",NULL,"pt"
984733867,"Bisisthal, Zentrale EBS","POINT(982599.835051407 5933518.67741691)","Bisisthal, Zentrale EBS","pt"
984733879,"Schwanden Bahnhof","POINT(1010517.58335576 5941537.84436465)","Schwanden GL, Bahnhof","pt"
984733895,"Oberiberg, Laburg","POINT(976681.901677703 5947522.98342074)",NULL,"pt"
984733897,"Libingen, Lindenboden","POINT(1006646.759758 5998155.07102781)","Libingen, Lindenboden","pt"
984733902,"Libingen, Vorderhofen","POINT(1005969.85933033 5997500.50003165)","Libingen, Vorderhofen","pt"
984733911,"Libingen, Hinterhofen","POINT(1005220.79047678 5996887.79826643)","Libingen, Hinterhofen","pt"
984733912,"Lichtensteig, Bahnhof","POINT(1011149.98938295 5994429.65670737)",NULL,"pt"
984733929,"Urnerboden, Klus","POINT(987983.668640235 5920649.71032191)",NULL,"pt"
984733935,"Schwändi, Güetli","POINT(1009667.00225856 5943110.46875836)",NULL,"pt"
